Rocket launchedPollingTask Timing | elapsed=0 ms dt=0 ms rate=0 Hz
IMU32G(ID=1) Timestamp=11801 Accel=[60,-41,1016] Gyro=[-45,-52,5] Temp=26
BARO07(ID=0) Timestamp=11801 Pressure=88298 Temp=22.25
BARO11(ID=1) Timestamp=11801 Pressure=88356 Temp=22.87
MAG Timestamp=11802 Mag=[0,0,0]
GPS Timestamp=11802 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=11807 Accel=[-9,-23,1024] Gyro=[43,18,77] Temp=25
IMU32G(ID=1) Timestamp=11807 Accel=[59,-41,1017] Gyro=[51,44,22] Temp=26
BARO07(ID=0) Timestamp=11807 Pressure=88310 Temp=22.27
BARO11(ID=1) Timestamp=11807 Pressure=88357 Temp=22.84
MAG Timestamp=11807 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=11871 Accel=[-9,-21,1025] Gyro=[78,36,24] Temp=24
IMU32G(ID=1) Timestamp=11871 Accel=[59,-43,1014] Gyro=[7,9,-21] Temp=26
BARO07(ID=0) Timestamp=11871 Pressure=88294 Temp=22.27
BARO11(ID=1) Timestamp=11872 Pressure=88348 Temp=22.87
MAG Timestamp=11872 Mag=[0,0,0]
GPS Timestamp=11872 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=11872 Accel=[-9,-21,1025] Gyro=[25,53,42] Temp=24
IMU32G(ID=1) Timestamp=11872 Accel=[59,-42,1018] Gyro=[-290,-131,5] Temp=26
BARO07(ID=0) Timestamp=11872 Pressure=88285 Temp=22.28
BARO11(ID=1) Timestamp=11872 Pressure=88353 Temp=22.87
IMU16G(ID=0) Timestamp=11888 Accel=[-9,-23,1025] Gyro=[-45,-78,-20] Temp=24
IMU32G(ID=1) Timestamp=11888 Accel=[60,-40,1017] Gyro=[-54,-26,40] Temp=26
BARO07(ID=0) Timestamp=11888 Pressure=88314 Temp=22.29
BARO11(ID=1) Timestamp=11888 Pressure=88362 Temp=22.85
MAG Timestamp=11889 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=11924 Accel=[-9,-20,1027] Gyro=[-71,18,-46] Temp=25
IMU32G(ID=1) Timestamp=11925 Accel=[58,-42,1015] Gyro=[-124,-43,-30] Temp=26
BARO07(ID=0) Timestamp=11925 Pressure=88310 Temp=22.27
BARO11(ID=1) Timestamp=11925 Pressure=88350 Temp=22.88
MAG Timestamp=11925 Mag=[0,0,0]
GPS Timestamp=11925 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=11925 Accel=[-9,-22,1024] Gyro=[69,18,24] Temp=25
IMU32G(ID=1) Timestamp=11925 Accel=[58,-40,1016] Gyro=[-10,18,-74] Temp=26
BARO07(ID=0) Timestamp=11926 Pressure=88306 Temp=22.24
BARO11(ID=1) Timestamp=11926 Pressure=88360 Temp=22.86
MAG Timestamp=11926 Mag=[0,0,0]
GPS Timestamp=11926 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=11943 Accel=[-9,-22,1025] Gyro=[-1,44,-20] Temp=24
IMU32G(ID=1) Timestamp=11943 Accel=[61,-41,1017] Gyro=[51,35,-74] Temp=26
BARO07(ID=0) Timestamp=11943 Pressure=88288 Temp=22.27
MAG Timestamp=11979 Mag=[0,0,0]
GPS Timestamp=11979 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=11980 Accel=[-10,-23,1025] Gyro=[-18,-17,-63] Temp=24
IMU32G(ID=1) Timestamp=11980 Accel=[58,-41,1016] Gyro=[-80,-26,-118] Temp=26
BARO07(ID=0) Timestamp=11980 Pressure=88281 Temp=22.28
BARO11(ID=1) Timestamp=11980 Pressure=88360 Temp=22.86
MAG Timestamp=11980 Mag=[0,0,0]
GPS Timestamp=11980 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=11981 Accel=[-11,-22,1023] Gyro=[60,36,-63] Temp=24
IMU32G(ID=1) Timestamp=11981 Accel=[56,-45,1015] Gyro=[-36,-8,-100] Temp=26
BARO07(ID=0) Timestamp=11981 Pressure=88305 Temp=22.31
BARO11(ID=1) Timestamp=11981 Pressure=88342 Temp=22.87
MAG Timestamp=11981 Mag=[0,0,0]
GPS Timestamp=11981 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12017 Accel=[-11,-25,1024] Gyro=[34,9,-98] Temp=25
IMU32G(ID=1) Timestamp=12017 Accel=[60,-43,1017] Gyro=[-36,-52,-153] Temp=26
BARO07(ID=0) Timestamp=12017 Pressure=88310 Temp=22.27
BARO11(ID=1) Timestamp=12017 Pressure=88364 Temp=22.88
MAG Timestamp=12018 Mag=[0,0,0]
GPS Timestamp=12018 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12020 Accel=[-10,-25,1023] Gyro=[-88,-17,-81] Temp=24
IMU32G(ID=1) Timestamp=12020 Accel=[59,-43,1017] Gyro=[-238,-184,-100] Temp=26
BARO07(ID=0) Timestamp=12020 Pressure=88273 Temp=22.26
BARO11(ID=1) Timestamp=12020 Pressure=88360 Temp=22.87
MAG Timestamp=12020 Mag=[0,0,0]
GPS Timestamp=12020 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU32G(ID=1) Timestamp=12072 Accel=[62,-40,1015] Gyro=[7,35,-91] Temp=26
BARO07(ID=0) Timestamp=12072 Pressure=88282 Temp=22.26
BARO11(ID=1) Timestamp=12072 Pressure=88359 Temp=22.87
MAG Timestamp=12073 Mag=[0,0,0]
GPS Timestamp=12073 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12073 Accel=[-8,-23,1025] Gyro=[-71,-34,-81] Temp=24
IMU32G(ID=1) Timestamp=12073 Accel=[59,-41,1018] Gyro=[104,44,-48] Temp=26
BARO07(ID=0) Timestamp=12073 Pressure=88301 Temp=22.27
BARO11(ID=1) Timestamp=12073 Pressure=88344 Temp=22.86
MAG Timestamp=12073 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=12087 Accel=[-10,-25,1024] Gyro=[-106,-78,-46] Temp=24
IMU32G(ID=1) Timestamp=12087 Accel=[61,-43,1014] Gyro=[139,114,-109] Temp=26
BARO07(ID=0) Timestamp=12087 Pressure=88296 Temp=22.27
BARO11(ID=1) Timestamp=12087 Pressure=88343 Temp=22.85
MAG Timestamp=12088 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=12123 Accel=[-11,-23,1024] Gyro=[17,36,33] Temp=24
IMU32G(ID=1) Timestamp=12123 Accel=[61,-41,1014] Gyro=[-45,-26,-21] Temp=26
BARO07(ID=0) Timestamp=12123 Pressure=88301 Temp=22.27
BARO11(ID=1) Timestamp=12123 Pressure=88352 Temp=22.86
MAG Timestamp=12123 Mag=[0,0,0]
GPS Timestamp=12124 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12125 Accel=[-11,-24,1028] Gyro=[-1,44,59] Temp=24
IMU32G(ID=1) Timestamp=12125 Accel=[60,-43,1013] Gyro=[7,-17,-30] Temp=26
BARO07(ID=0) Timestamp=12125 Pressure=88318 Temp=22.26
BARO11(ID=1) Timestamp=12125 Pressure=88362 Temp=22.85
MAG Timestamp=12125 Mag=[0,0,0]
GPS Timestamp=12125 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12141 Accel=[-7,-21,1024] Gyro=[-80,27,24] Temp=24
IMU32G(ID=1) Timestamp=12141 Accel=[56,-41,1015] Gyro=[-54,-70,-21] Temp=26
BARO07(ID=0) Timestamp=12141 Pressure=88296 Temp=22.26
MAG Timestamp=12177 Mag=[0,0,0]
GPS Timestamp=12177 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12178 Accel=[-11,-24,1023] Gyro=[-71,-8,24] Temp=24
IMU32G(ID=1) Timestamp=12178 Accel=[57,-41,1015] Gyro=[7,-8,-48] Temp=26
BARO07(ID=0) Timestamp=12178 Pressure=88294 Temp=22.28
BARO11(ID=1) Timestamp=12178 Pressure=88366 Temp=22.86
MAG Timestamp=12178 Mag=[0,0,0]
GPS Timestamp=12178 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12182 Accel=[-10,-24,1024] Gyro=[52,9,33] Temp=24
IMU32G(ID=1) Timestamp=12182 Accel=[58,-41,1017] Gyro=[51,27,-74] Temp=26
BARO07(ID=0) Timestamp=12182 Pressure=88311 Temp=22.27
BARO11(ID=1) Timestamp=12182 Pressure=88348 Temp=22.87
MAG Timestamp=12182 Mag=[0,0,0]
GPS Timestamp=12182 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12218 Accel=[-10,-25,1025] Gyro=[-18,18,15] Temp=25
IMU32G(ID=1) Timestamp=12218 Accel=[59,-41,1015] Gyro=[174,44,-21] Temp=26
BARO07(ID=0) Timestamp=12218 Pressure=88306 Temp=22.29
BARO11(ID=1) Timestamp=12218 Pressure=88366 Temp=22.89
MAG Timestamp=12218 Mag=[0,0,0]
GPS Timestamp=12218 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12232 Accel=[-10,-23,1022] Gyro=[-45,1,7] Temp=24
IMU32G(ID=1) Timestamp=12232 Accel=[60,-46,1017] Gyro=[16,0,-65] Temp=26
BARO07(ID=0) Timestamp=12232 Pressure=88309 Temp=22.26
BARO11(ID=1) Timestamp=12232 Pressure=88368 Temp=22.86
MAG Timestamp=12233 Mag=[0,0,0]
GPS Timestamp=12233 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU32G(ID=1) Timestamp=12309 Accel=[58,-43,1015] Gyro=[104,53,14] Temp=26
BARO07(ID=0) Timestamp=12309 Pressure=88298 Temp=22.25
BARO11(ID=1) Timestamp=12309 Pressure=88357 Temp=22.87
MAG Timestamp=12309 Mag=[0,0,0]
GPS Timestamp=12310 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12310 Accel=[-10,-23,1026] Gyro=[60,27,-63] Temp=24
IMU32G(ID=1) Timestamp=12310 Accel=[57,-41,1015] Gyro=[77,35,-83] Temp=26
BARO07(ID=0) Timestamp=12310 Pressure=88329 Temp=22.29
BARO11(ID=1) Timestamp=12310 Pressure=88356 Temp=22.85
MAG Timestamp=12311 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=12311 Accel=[-7,-27,1025] Gyro=[-27,1,33] Temp=24
IMU32G(ID=1) Timestamp=12311 Accel=[60,-42,1013] Gyro=[77,62,-56] Temp=26
BARO07(ID=0) Timestamp=12311 Pressure=88307 Temp=22.27
BARO11(ID=1) Timestamp=12311 Pressure=88350 Temp=22.85
MAG Timestamp=12311 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=12347 Accel=[-10,-23,1028] Gyro=[-10,79,-11] Temp=25
IMU32G(ID=1) Timestamp=12348 Accel=[58,-42,1015] Gyro=[42,9,5] Temp=26
BARO07(ID=0) Timestamp=12348 Pressure=88287 Temp=22.26
BARO11(ID=1) Timestamp=12348 Pressure=88371 Temp=22.86
MAG Timestamp=12348 Mag=[0,0,0]
GPS Timestamp=12348 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12348 Accel=[-12,-23,1026] Gyro=[17,36,-11] Temp=24
IMU32G(ID=1) Timestamp=12348 Accel=[59,-40,1015] Gyro=[-45,-43,31] Temp=26
BARO07(ID=0) Timestamp=12349 Pressure=88306 Temp=22.24
BARO11(ID=1) Timestamp=12349 Pressure=88362 Temp=22.88
MAG Timestamp=12349 Mag=[0,0,0]
GPS Timestamp=12349 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12366 Accel=[-8,-24,1025] Gyro=[8,-43,15] Temp=24
IMU32G(ID=1) Timestamp=12366 Accel=[61,-40,1016] Gyro=[-124,-52,-48] Temp=26
BARO07(ID=0) Timestamp=12366 Pressure=88311 Temp=22.23
MAG Timestamp=12402 Mag=[0,0,0]
GPS Timestamp=12402 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12403 Accel=[-12,-20,1025] Gyro=[87,9,94] Temp=24
IMU32G(ID=1) Timestamp=12403 Accel=[59,-45,1017] Gyro=[16,27,14] Temp=26
BARO07(ID=0) Timestamp=12403 Pressure=88319 Temp=22.27
BARO11(ID=1) Timestamp=12403 Pressure=88351 Temp=22.84
MAG Timestamp=12403 Mag=[0,0,0]
GPS Timestamp=12403 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12404 Accel=[-11,-22,1025] Gyro=[8,-17,15] Temp=24
IMU32G(ID=1) Timestamp=12404 Accel=[57,-42,1016] Gyro=[147,44,-56] Temp=26
BARO07(ID=0) Timestamp=12404 Pressure=88303 Temp=22.32
BARO11(ID=1) Timestamp=12404 Pressure=88365 Temp=22.88
MAG Timestamp=12404 Mag=[0,0,0]
GPS Timestamp=12404 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12441 Accel=[-10,-24,1026] Gyro=[-1,-17,-20] Temp=24
IMU32G(ID=1) Timestamp=12441 Accel=[60,-41,1017] Gyro=[-80,-17,-30] Temp=26
BARO07(ID=0) Timestamp=12441 Pressure=88319 Temp=22.29
BARO11(ID=1) Timestamp=12441 Pressure=88350 Temp=22.87
MAG Timestamp=12441 Mag=[0,0,0]
GPS Timestamp=12441 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12441 Accel=[-8,-24,1025] Gyro=[-53,18,7] Temp=24
IMU32G(ID=1) Timestamp=12441 Accel=[62,-41,1016] Gyro=[95,18,-30] Temp=26
BARO07(ID=0) Timestamp=12441 Pressure=88295 Temp=22.24
BARO11(ID=1) Timestamp=12442 Pressure=88349 Temp=22.88
MAG Timestamp=12442 Mag=[0,0,0]
GPS Timestamp=12442 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU32G(ID=1) Timestamp=12494 Accel=[59,-41,1014] Gyro=[-133,-87,31] Temp=26
BARO07(ID=0) Timestamp=12494 Pressure=88300 Temp=22.28
BARO11(ID=1) Timestamp=12494 Pressure=88357 Temp=22.87
MAG Timestamp=12495 Mag=[0,0,0]
GPS Timestamp=12495 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12495 Accel=[-10,-24,1024] Gyro=[60,27,24] Temp=25
IMU32G(ID=1) Timestamp=12495 Accel=[56,-45,1017] Gyro=[-71,-26,22] Temp=26
BARO07(ID=0) Timestamp=12495 Pressure=88323 Temp=22.29
BARO11(ID=1) Timestamp=12495 Pressure=88353 Temp=22.87
MAG Timestamp=12495 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=12509 Accel=[-10,-25,1025] Gyro=[-53,9,-20] Temp=24
IMU32G(ID=1) Timestamp=12509 Accel=[59,-43,1014] Gyro=[104,-8,-39] Temp=26
BARO07(ID=0) Timestamp=12509 Pressure=88295 Temp=22.28
BARO11(ID=1) Timestamp=12509 Pressure=88365 Temp=22.87
MAG Timestamp=12509 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=12545 Accel=[-14,-24,1024] Gyro=[-106,-43,-46] Temp=24
IMU32G(ID=1) Timestamp=12546 Accel=[60,-41,1016] Gyro=[34,53,14] Temp=26
BARO07(ID=0) Timestamp=12546 Pressure=88279 Temp=22.24
BARO11(ID=1) Timestamp=12546 Pressure=88370 Temp=22.86
MAG Timestamp=12546 Mag=[0,0,0]
GPS Timestamp=12546 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12546 Accel=[-12,-21,1023] Gyro=[-1,27,7] Temp=24
IMU32G(ID=1) Timestamp=12546 Accel=[58,-42,1014] Gyro=[86,35,-39] Temp=26
BARO07(ID=0) Timestamp=12547 Pressure=88297 Temp=22.27
BARO11(ID=1) Timestamp=12547 Pressure=88365 Temp=22.87
MAG Timestamp=12547 Mag=[0,0,0]
GPS Timestamp=12547 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12564 Accel=[-11,-25,1023] Gyro=[-80,-52,-11] Temp=24
IMU32G(ID=1) Timestamp=12564 Accel=[59,-42,1016] Gyro=[165,123,-30] Temp=26
BARO07(ID=0) Timestamp=12564 Pressure=88294 Temp=22.30
MAG Timestamp=12600 Mag=[0,0,0]
GPS Timestamp=12600 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12601 Accel=[-8,-24,1024] Gyro=[-88,-131,15] Temp=24
IMU32G(ID=1) Timestamp=12601 Accel=[61,-41,1016] Gyro=[-10,-8,-30] Temp=26
BARO07(ID=0) Timestamp=12601 Pressure=88331 Temp=22.29
BARO11(ID=1) Timestamp=12601 Pressure=88353 Temp=22.87
MAG Timestamp=12601 Mag=[0,0,0]
GPS Timestamp=12601 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12602 Accel=[-8,-22,1014] Gyro=[-115,-78,-37] Temp=24
IMU32G(ID=1) Timestamp=12602 Accel=[59,-40,1008] Gyro=[7,0,-4] Temp=26
BARO07(ID=0) Timestamp=12602 Pressure=88293 Temp=22.27
BARO11(ID=1) Timestamp=12602 Pressure=88380 Temp=22.87
MAG Timestamp=12602 Mag=[0,0,0]
GPS Timestamp=12602 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12638 Accel=[-9,-25,991] Gyro=[-368,-367,59] Temp=24
IMU32G(ID=1) Timestamp=12638 Accel=[61,-40,977] Gyro=[462,-367,-21] Temp=26
BARO07(ID=0) Timestamp=12638 Pressure=88307 Temp=22.27
BARO11(ID=1) Timestamp=12638 Pressure=88358 Temp=22.86
MAG Timestamp=12639 Mag=[0,0,0]
GPS Timestamp=12639 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12643 Accel=[-10,-19,1011] Gyro=[-176,-52,-20] Temp=25
IMU32G(ID=1) Timestamp=12643 Accel=[55,-41,1012] Gyro=[-141,-192,-21] Temp=26
BARO07(ID=0) Timestamp=12643 Pressure=88327 Temp=22.29
BARO11(ID=1) Timestamp=12643 Pressure=88350 Temp=22.86
MAG Timestamp=12643 Mag=[0,0,0]
GPS Timestamp=12643 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU32G(ID=1) Timestamp=12717 Accel=[64,-41,1028] Gyro=[16,-79,-21] Temp=26
BARO07(ID=0) Timestamp=12717 Pressure=88309 Temp=22.24
BARO11(ID=1) Timestamp=12717 Pressure=88354 Temp=22.86
MAG Timestamp=12717 Mag=[0,0,0]
GPS Timestamp=12718 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12718 Accel=[-13,-28,1029] Gyro=[122,88,-2] Temp=24
IMU32G(ID=1) Timestamp=12718 Accel=[68,-45,1004] Gyro=[349,97,-21] Temp=26
BARO07(ID=0) Timestamp=12718 Pressure=88291 Temp=22.28
BARO11(ID=1) Timestamp=12718 Pressure=88366 Temp=22.87
MAG Timestamp=12719 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=12719 Accel=[-8,-20,1038] Gyro=[104,114,-2] Temp=24
IMU32G(ID=1) Timestamp=12719 Accel=[55,-41,1027] Gyro=[-176,-26,-4] Temp=26
BARO07(ID=0) Timestamp=12719 Pressure=88279 Temp=22.27
BARO11(ID=1) Timestamp=12719 Pressure=88352 Temp=22.86
MAG Timestamp=12719 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=12755 Accel=[-11,-25,1042] Gyro=[183,158,-55] Temp=24
IMU32G(ID=1) Timestamp=12756 Accel=[59,-40,1017] Gyro=[-106,-43,-56] Temp=26
BARO07(ID=0) Timestamp=12756 Pressure=88304 Temp=22.28
BARO11(ID=1) Timestamp=12756 Pressure=88339 Temp=22.86
MAG Timestamp=12756 Mag=[0,0,0]
GPS Timestamp=12756 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12756 Accel=[-13,-27,1019] Gyro=[-97,-131,-28] Temp=24
IMU32G(ID=1) Timestamp=12756 Accel=[67,-44,1005] Gyro=[244,-61,-4] Temp=26
BARO07(ID=0) Timestamp=12757 Pressure=88281 Temp=22.25
BARO11(ID=1) Timestamp=12757 Pressure=88346 Temp=22.86
MAG Timestamp=12757 Mag=[0,0,0]
GPS Timestamp=12757 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12774 Accel=[-7,-25,1014] Gyro=[-115,-104,42] Temp=24
IMU32G(ID=1) Timestamp=12774 Accel=[60,-43,1010] Gyro=[77,-96,-56] Temp=26
BARO07(ID=0) Timestamp=12774 Pressure=88293 Temp=22.29
MAG Timestamp=12810 Mag=[0,0,0]
GPS Timestamp=12810 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12811 Accel=[-8,-17,1037] Gyro=[157,132,94] Temp=24
IMU32G(ID=1) Timestamp=12811 Accel=[56,-37,1019] Gyro=[-194,-114,14] Temp=26
BARO07(ID=0) Timestamp=12811 Pressure=88277 Temp=22.26
BARO11(ID=1) Timestamp=12811 Pressure=88351 Temp=22.86
MAG Timestamp=12811 Mag=[0,0,0]
GPS Timestamp=12811 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12812 Accel=[-10,-24,1028] Gyro=[60,132,42] Temp=24
IMU32G(ID=1) Timestamp=12812 Accel=[57,-42,1014] Gyro=[25,-43,-30] Temp=26
BARO07(ID=0) Timestamp=12812 Pressure=88300 Temp=22.24
BARO11(ID=1) Timestamp=12812 Pressure=88366 Temp=22.87
MAG Timestamp=12812 Mag=[0,0,0]
GPS Timestamp=12812 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12848 Accel=[-14,-24,1016] Gyro=[-71,-43,-28] Temp=24
IMU32G(ID=1) Timestamp=12848 Accel=[61,-44,1011] Gyro=[77,-35,22] Temp=26
BARO07(ID=0) Timestamp=12848 Pressure=88296 Temp=22.29
BARO11(ID=1) Timestamp=12848 Pressure=88342 Temp=22.87
MAG Timestamp=12849 Mag=[0,0,0]
GPS Timestamp=12849 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12850 Accel=[-9,-22,1019] Gyro=[-71,-96,-20] Temp=24
IMU32G(ID=1) Timestamp=12850 Accel=[58,-42,1013] Gyro=[261,79,-4] Temp=26
BARO07(ID=0) Timestamp=12850 Pressure=88305 Temp=22.27
BARO11(ID=1) Timestamp=12850 Pressure=88352 Temp=22.88
MAG Timestamp=12850 Mag=[0,0,0]
GPS Timestamp=12850 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU32G(ID=1) Timestamp=12902 Accel=[54,-39,1018] Gyro=[69,9,14] Temp=26
BARO07(ID=0) Timestamp=12902 Pressure=88319 Temp=22.27
BARO11(ID=1) Timestamp=12902 Pressure=88365 Temp=22.86
MAG Timestamp=12903 Mag=[0,0,0]
GPS Timestamp=12903 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12903 Accel=[-11,-25,1126] Gyro=[-158,-236,-20] Temp=25
IMU32G(ID=1) Timestamp=12903 Accel=[66,-40,1101] Gyro=[-911,394,66] Temp=26
BARO07(ID=0) Timestamp=12903 Pressure=88281 Temp=22.28
BARO11(ID=1) Timestamp=12903 Pressure=88360 Temp=22.87
MAG Timestamp=12903 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=12917 Accel=[-21,-25,1018] Gyro=[437,464,33] Temp=24
IMU32G(ID=1) Timestamp=12917 Accel=[61,-52,1012] Gyro=[-413,263,14] Temp=26
BARO07(ID=0) Timestamp=12917 Pressure=88299 Temp=22.30
BARO11(ID=1) Timestamp=12917 Pressure=88364 Temp=22.86
MAG Timestamp=12917 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=12953 Accel=[-2,-20,1062] Gyro=[78,79,94] Temp=24
IMU32G(ID=1) Timestamp=12953 Accel=[60,-35,1048] Gyro=[-10,27,49] Temp=26
BARO07(ID=0) Timestamp=12953 Pressure=88296 Temp=22.27
BARO11(ID=1) Timestamp=12953 Pressure=88365 Temp=22.86
MAG Timestamp=12953 Mag=[0,0,0]
GPS Timestamp=12954 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=12955 Accel=[1,-22,996] Gyro=[-220,-209,-37] Temp=24
IMU32G(ID=1) Timestamp=12955 Accel=[59,-31,998] Gyro=[200,-157,14] Temp=26
BARO07(ID=0) Timestamp=12955 Pressure=88320 Temp=22.30
